site_id,timestamp,generation_kwh,ac_power_kw,dc_voltage,dc_current,ac_voltage,grid_frequency_hz,inverter_temperature_c,inverter_status,fault_code,data_received,source_quality_flag
MH-101,2026-05-17T05:15:00+05:30,0.0,0.0,0.0,0.0,228.6,49.99,29.0,STANDBY,,true,GOOD
MH-101,2026-05-17T05:30:00+05:30,0.0,0.0,0.0,0.0,230.5,49.97,29.8,STANDBY,,true,GOOD
MH-101,2026-05-17T05:45:00+05:30,0.0,0.0,0.0,0.0,228.1,50.03,32.5,STANDBY,,true,GOOD
MH-101,2026-05-17T06:00:00+05:30,0.0,0.0,0.0,0.0,230.3,49.99,33.1,STANDBY,,true,GOOD
MH-101,2026-05-17T06:15:00+05:30,0.0146,0.0584,554.2,0.11,229.0,49.97,31.4,RUNNING,,true,GOOD
MH-101,2026-05-17T06:30:00+05:30,0.0516,0.2063,543.3,0.4,228.4,49.98,34.1,RUNNING,,true,GOOD
MH-101,2026-05-17T06:45:00+05:30,0.1207,0.483,540.0,0.93,227.6,50.08,34.9,RUNNING,,true,GOOD
MH-101,2026-05-17T07:00:00+05:30,0.1351,0.5405,556.0,1.02,227.9,49.99,35.5,RUNNING,,true,GOOD
MH-101,2026-05-17T07:15:00+05:30,0.2042,0.8169,544.7,1.57,230.3,50.0,34.5,RUNNING,,true,GOOD
MH-101,2026-05-17T07:30:00+05:30,0.25,1.0001,538.4,1.94,230.8,50.01,36.3,RUNNING,,true,GOOD
MH-101,2026-05-17T07:45:00+05:30,0.3055,1.2219,541.4,2.35,229.0,49.97,38.9,RUNNING,,true,GOOD
MH-101,2026-05-17T08:00:00+05:30,0.3518,1.4073,534.6,2.74,228.4,50.02,39.0,RUNNING,,true,GOOD
MH-101,2026-05-17T08:15:00+05:30,0.398,1.5921,545.0,3.04,229.5,50.05,40.3,RUNNING,,true,GOOD
MH-101,2026-05-17T08:30:00+05:30,0.4408,1.7633,541.7,3.38,227.5,49.92,42.2,RUNNING,,true,GOOD
MH-101,2026-05-17T08:45:00+05:30,0.4697,1.8786,526.3,3.71,228.2,50.02,41.8,RUNNING,,true,GOOD
MH-101,2026-05-17T09:00:00+05:30,0.5072,2.0289,535.2,3.94,231.6,50.01,43.1,RUNNING,,true,GOOD
MH-101,2026-05-17T09:15:00+05:30,0.575,2.2998,531.5,4.49,226.5,49.98,44.3,RUNNING,,true,GOOD
MH-101,2026-05-17T09:30:00+05:30,0.6216,2.4862,524.5,4.91,228.7,50.02,45.7,RUNNING,,true,GOOD
MH-101,2026-05-17T09:45:00+05:30,0.6363,2.5453,525.9,5.01,227.6,49.98,47.0,RUNNING,,true,GOOD
MH-101,2026-05-17T10:00:00+05:30,0.6751,2.7003,519.3,5.38,228.4,50.01,49.4,RUNNING,,true,GOOD
MH-101,2026-05-17T10:15:00+05:30,0.6962,2.7847,529.5,5.44,225.4,49.96,47.5,RUNNING,,true,GOOD
MH-101,2026-05-17T10:30:00+05:30,0.7236,2.8943,522.7,5.73,227.8,50.06,50.1,RUNNING,,true,GOOD
MH-101,2026-05-17T10:45:00+05:30,0.7902,3.1609,521.7,6.26,229.6,49.92,49.6,RUNNING,,true,GOOD
MH-101,2026-05-17T11:00:00+05:30,0.7911,3.1643,518.7,6.3,230.9,50.0,50.5,RUNNING,,true,GOOD
MH-101,2026-05-17T11:15:00+05:30,0.8069,3.2277,515.1,6.47,230.5,50.07,50.1,RUNNING,,true,GOOD
MH-101,2026-05-17T11:30:00+05:30,0.8246,3.2983,515.4,6.61,229.8,50.06,51.3,RUNNING,,true,GOOD
MH-101,2026-05-17T11:45:00+05:30,0.8301,3.3204,512.7,6.69,229.4,49.96,48.9,RUNNING,,true,GOOD
MH-101,2026-05-17T12:00:00+05:30,0.8807,3.5228,513.4,7.08,226.5,50.06,52.6,RUNNING,,true,GOOD
MH-101,2026-05-17T12:15:00+05:30,0.8566,3.4266,521.0,6.79,226.7,49.95,52.2,RUNNING,,true,GOOD
MH-101,2026-05-17T12:30:00+05:30,0.7638,3.0553,522.2,6.05,229.9,50.04,50.8,RUNNING,,true,GOOD
MH-101,2026-05-17T12:45:00+05:30,0.9106,3.6424,504.3,7.45,228.8,50.03,54.3,RUNNING,,true,GOOD
MH-101,2026-05-17T13:00:00+05:30,0.8958,3.5831,509.7,7.25,229.3,49.96,53.9,RUNNING,,true,GOOD
MH-101,2026-05-17T13:15:00+05:30,0.9,3.6001,526.3,7.06,228.7,49.96,53.0,RUNNING,,true,GOOD
MH-101,2026-05-17T13:30:00+05:30,0.8715,3.4861,515.9,6.97,227.5,50.0,52.5,RUNNING,,true,GOOD
MH-101,2026-05-17T13:45:00+05:30,0.841,3.3641,518.0,6.71,231.1,50.0,53.0,RUNNING,,true,GOOD
MH-101,2026-05-17T14:00:00+05:30,0.7985,3.194,512.4,6.44,230.8,50.01,53.5,RUNNING,,true,GOOD
MH-101,2026-05-17T14:15:00+05:30,0.7876,3.1505,520.8,6.25,234.1,49.98,50.9,RUNNING,,true,GOOD
MH-101,2026-05-17T14:30:00+05:30,0.7775,3.1099,527.1,6.1,229.6,50.01,51.2,RUNNING,,true,GOOD
MH-101,2026-05-17T14:45:00+05:30,0.7585,3.0342,521.7,6.01,229.5,49.99,50.6,RUNNING,,true,GOOD
MH-101,2026-05-17T15:00:00+05:30,0.745,2.9798,520.2,5.92,230.9,49.96,51.0,RUNNING,,true,GOOD
MH-101,2026-05-17T15:15:00+05:30,0.6755,2.7021,521.6,5.36,234.9,50.0,48.9,RUNNING,,true,GOOD
MH-101,2026-05-17T15:30:00+05:30,0.6448,2.5793,522.2,5.12,233.1,49.99,46.5,RUNNING,,true,GOOD
MH-101,2026-05-17T15:45:00+05:30,0.6109,2.4437,532.7,4.75,229.8,49.96,46.5,RUNNING,,true,GOOD
MH-101,2026-05-17T16:00:00+05:30,0.5668,2.2671,534.5,4.4,234.9,49.98,47.3,RUNNING,,true,GOOD
MH-101,2026-05-17T16:15:00+05:30,0.5084,2.0334,539.7,3.91,235.6,50.03,45.8,RUNNING,,true,GOOD
MH-101,2026-05-17T16:30:00+05:30,0.4738,1.895,541.5,3.64,235.5,50.01,42.7,RUNNING,,true,GOOD
MH-101,2026-05-17T16:45:00+05:30,0.4376,1.7505,530.8,3.43,233.9,50.01,43.4,RUNNING,,true,GOOD
MH-101,2026-05-17T17:00:00+05:30,0.3756,1.5025,535.7,2.92,232.5,50.01,43.7,RUNNING,,true,GOOD
MH-101,2026-05-17T17:15:00+05:30,0.3352,1.3406,530.4,2.63,230.9,50.02,39.7,RUNNING,,true,GOOD
MH-101,2026-05-17T17:30:00+05:30,0.2774,1.1097,544.6,2.12,226.9,50.04,39.3,RUNNING,,true,GOOD
MH-101,2026-05-17T17:45:00+05:30,0.1891,0.7565,545.7,1.45,229.5,50.02,37.9,RUNNING,,true,GOOD
MH-101,2026-05-17T18:00:00+05:30,0.1442,0.577,549.5,1.1,233.7,49.97,36.9,RUNNING,,true,GOOD
MH-101,2026-05-17T18:15:00+05:30,0.1198,0.4792,555.3,0.9,232.1,50.02,36.5,RUNNING,,true,GOOD
MH-101,2026-05-17T18:30:00+05:30,0.0589,0.2356,548.0,0.45,226.9,49.99,35.5,RUNNING,,true,GOOD
MH-101,2026-05-17T18:45:00+05:30,0.0137,0.0547,545.4,0.11,233.4,49.99,34.0,RUNNING,,true,GOOD
MH-101,2026-05-17T19:00:00+05:30,0.0,0.0,0.0,0.0,230.6,49.98,35.8,STANDBY,,true,GOOD
MH-101,2026-05-17T19:15:00+05:30,0.0,0.0,0.0,0.0,229.6,50.01,33.0,STANDBY,,true,GOOD
MH-101,2026-05-17T19:30:00+05:30,0.0,0.0,0.0,0.0,231.5,50.02,30.0,STANDBY,,true,GOOD
MH-101,2026-05-17T19:45:00+05:30,0.0,0.0,0.0,0.0,231.0,49.98,30.0,STANDBY,,true,GOOD
MH-101,2026-05-17T20:00:00+05:30,0.0,0.0,0.0,0.0,232.0,49.91,30.9,STANDBY,,true,GOOD
MH-101,2026-05-17T20:15:00+05:30,0.0,0.0,0.0,0.0,233.1,50.0,29.8,STANDBY,,true,GOOD
MH-101,2026-05-17T20:30:00+05:30,0.0,0.0,0.0,0.0,234.4,50.02,31.4,STANDBY,,true,GOOD
MH-101,2026-05-17T20:45:00+05:30,0.0,0.0,0.0,0.0,228.2,50.0,27.9,STANDBY,,true,GOOD
MH-101,2026-05-17T21:00:00+05:30,0.0,0.0,0.0,0.0,229.7,49.95,27.0,STANDBY,,true,GOOD
MH-101,2026-05-17T21:15:00+05:30,0.0,0.0,0.0,0.0,228.5,49.99,28.2,STANDBY,,true,GOOD
MH-101,2026-05-17T21:30:00+05:30,0.0,0.0,0.0,0.0,229.7,49.92,27.0,STANDBY,,true,GOOD
MH-101,2026-05-17T21:45:00+05:30,0.0,0.0,0.0,0.0,230.1,49.99,27.6,STANDBY,,true,GOOD
MH-101,2026-05-17T22:00:00+05:30,0.0,0.0,0.0,0.0,228.7,50.03,29.6,STANDBY,,true,GOOD
MH-101,2026-05-17T22:15:00+05:30,0.0,0.0,0.0,0.0,230.4,50.0,29.0,STANDBY,,true,GOOD
MH-101,2026-05-17T22:30:00+05:30,0.0,0.0,0.0,0.0,230.8,49.98,29.6,STANDBY,,true,GOOD
MH-101,2026-05-17T22:45:00+05:30,0.0,0.0,0.0,0.0,231.7,50.01,26.3,STANDBY,,true,GOOD
MH-101,2026-05-17T23:00:00+05:30,0.0,0.0,0.0,0.0,229.8,50.02,26.5,STANDBY,,true,GOOD
MH-101,2026-05-17T23:15:00+05:30,0.0,0.0,0.0,0.0,231.3,49.97,27.6,STANDBY,,true,GOOD
MH-101,2026-05-17T23:30:00+05:30,0.0,0.0,0.0,0.0,229.3,50.0,30.3,STANDBY,,true,GOOD
MH-101,2026-05-17T23:45:00+05:30,0.0,0.0,0.0,0.0,227.5,50.05,28.5,STANDBY,,true,GOOD
MH-101,2026-05-18T00:00:00+05:30,0.0,0.0,0.0,0.0,228.8,50.05,28.7,STANDBY,,true,GOOD
MH-101,2026-05-18T00:15:00+05:30,0.0,0.0,0.0,0.0,231.6,50.09,28.1,STANDBY,,true,GOOD
MH-101,2026-05-18T00:30:00+05:30,0.0,0.0,0.0,0.0,228.5,50.1,28.8,STANDBY,,true,GOOD
MH-101,2026-05-18T00:45:00+05:30,0.0,0.0,0.0,0.0,231.8,49.98,29.0,STANDBY,,true,GOOD
MH-101,2026-05-18T01:00:00+05:30,0.0,0.0,0.0,0.0,227.4,50.04,28.4,STANDBY,,true,GOOD
MH-101,2026-05-18T01:15:00+05:30,0.0,0.0,0.0,0.0,230.9,50.0,28.0,STANDBY,,true,GOOD
MH-101,2026-05-18T01:30:00+05:30,0.0,0.0,0.0,0.0,229.5,50.02,27.6,STANDBY,,true,GOOD
MH-101,2026-05-18T01:45:00+05:30,0.0,0.0,0.0,0.0,225.1,50.02,28.6,STANDBY,,true,GOOD
MH-101,2026-05-18T02:00:00+05:30,0.0,0.0,0.0,0.0,228.1,49.95,29.2,STANDBY,,true,GOOD
MH-101,2026-05-18T02:15:00+05:30,0.0,0.0,0.0,0.0,226.5,50.07,29.0,STANDBY,,true,GOOD
MH-101,2026-05-18T02:30:00+05:30,0.0,0.0,0.0,0.0,229.6,50.01,29.7,STANDBY,,true,GOOD
MH-101,2026-05-18T02:45:00+05:30,0.0,0.0,0.0,0.0,231.2,50.0,28.6,STANDBY,,true,GOOD
MH-101,2026-05-18T03:00:00+05:30,0.0,0.0,0.0,0.0,228.9,50.0,31.3,STANDBY,,true,GOOD
MH-101,2026-05-18T03:15:00+05:30,0.0,0.0,0.0,0.0,227.7,50.03,31.4,STANDBY,,true,GOOD
MH-101,2026-05-18T03:30:00+05:30,0.0,0.0,0.0,0.0,230.0,49.99,28.2,STANDBY,,true,GOOD
MH-101,2026-05-18T03:45:00+05:30,0.0,0.0,0.0,0.0,229.0,50.0,28.7,STANDBY,,true,GOOD
MH-101,2026-05-18T04:00:00+05:30,0.0,0.0,0.0,0.0,230.1,50.05,30.3,STANDBY,,true,GOOD
MH-101,2026-05-18T04:15:00+05:30,0.0,0.0,0.0,0.0,228.6,49.97,28.8,STANDBY,,true,GOOD
MH-101,2026-05-18T04:30:00+05:30,0.0,0.0,0.0,0.0,228.7,50.07,31.6,STANDBY,,true,GOOD
MH-101,2026-05-18T04:45:00+05:30,0.0,0.0,0.0,0.0,230.8,49.96,30.8,STANDBY,,true,GOOD
MH-101,2026-05-18T05:00:00+05:30,0.0,0.0,0.0,0.0,230.0,49.98,31.5,STANDBY,,true,GOOD
MH-101,2026-05-18T05:15:00+05:30,0.0,0.0,0.0,0.0,226.3,50.03,31.3,STANDBY,,true,GOOD
MH-101,2026-05-18T05:30:00+05:30,0.0,0.0,0.0,0.0,230.5,49.98,32.5,STANDBY,,true,GOOD
MH-101,2026-05-18T05:45:00+05:30,0.0,0.0,0.0,0.0,229.2,50.01,29.2,STANDBY,,true,GOOD
MH-101,2026-05-18T06:00:00+05:30,0.0,0.0,0.0,0.0,228.8,49.99,32.1,STANDBY,,true,GOOD
MH-101,2026-05-18T06:15:00+05:30,0.0222,0.0887,555.5,0.17,232.1,49.95,30.9,RUNNING,,true,GOOD
MH-101,2026-05-18T06:30:00+05:30,0.0578,0.2311,549.0,0.44,229.1,49.98,33.0,RUNNING,,true,GOOD
MH-101,2026-05-18T06:45:00+05:30,0.0984,0.3937,541.8,0.76,227.4,50.03,35.7,RUNNING,,true,GOOD
MH-101,2026-05-18T07:00:00+05:30,0.1503,0.6014,546.3,1.15,225.2,50.01,33.8,RUNNING,,true,GOOD
MH-101,2026-05-18T07:15:00+05:30,0.1891,0.7564,543.8,1.45,230.9,49.98,38.8,RUNNING,,true,GOOD
MH-101,2026-05-18T07:30:00+05:30,0.2815,1.1261,537.4,2.18,229.8,49.99,40.2,RUNNING,,true,GOOD
MH-101,2026-05-18T07:45:00+05:30,0.3342,1.3367,544.1,2.56,228.1,50.0,39.8,RUNNING,,true,GOOD
MH-101,2026-05-18T08:00:00+05:30,0.3459,1.3836,528.6,2.73,231.2,50.03,39.2,RUNNING,,true,GOOD
MH-101,2026-05-18T08:15:00+05:30,0.4302,1.7209,534.2,3.35,232.1,50.05,42.5,RUNNING,,true,GOOD
MH-101,2026-05-18T08:30:00+05:30,0.4245,1.6979,524.7,3.36,231.4,50.0,42.7,RUNNING,,true,GOOD
MH-101,2026-05-18T08:45:00+05:30,0.4952,1.981,529.2,3.89,227.4,49.99,42.8,RUNNING,,true,GOOD
MH-101,2026-05-18T09:00:00+05:30,0.5247,2.0987,533.6,4.08,228.2,50.02,43.5,RUNNING,,true,GOOD
MH-101,2026-05-18T09:15:00+05:30,0.5937,2.3748,534.1,4.61,231.5,50.03,46.9,RUNNING,,true,GOOD
MH-101,2026-05-18T09:30:00+05:30,0.6322,2.529,518.8,5.05,232.2,50.01,45.0,RUNNING,,true,GOOD
MH-101,2026-05-18T09:45:00+05:30,0.6752,2.7007,527.5,5.3,231.9,49.98,47.7,RUNNING,,true,GOOD
MH-101,2026-05-18T10:00:00+05:30,0.7413,2.9651,516.5,5.94,231.2,49.96,47.8,RUNNING,,true,GOOD
MH-101,2026-05-18T10:15:00+05:30,0.7533,3.0131,513.1,6.07,226.5,49.98,48.7,RUNNING,,true,GOOD
MH-101,2026-05-18T10:30:00+05:30,0.778,3.1118,520.2,6.18,234.8,50.02,51.0,RUNNING,,true,GOOD
MH-101,2026-05-18T10:45:00+05:30,0.8184,3.2736,513.7,6.58,230.0,50.03,50.0,RUNNING,,true,GOOD
MH-101,2026-05-18T11:00:00+05:30,0.8058,3.2233,523.5,6.36,230.6,50.0,51.8,RUNNING,,true,GOOD
MH-101,2026-05-18T11:15:00+05:30,0.8285,3.3142,514.4,6.65,229.3,50.0,50.8,RUNNING,,true,GOOD
MH-101,2026-05-18T11:30:00+05:30,0.8491,3.3963,515.8,6.8,231.0,50.02,48.7,RUNNING,,true,GOOD
MH-101,2026-05-18T11:45:00+05:30,0.8669,3.4675,514.7,6.95,232.8,49.94,52.2,RUNNING,,true,GOOD
MH-101,2026-05-18T12:00:00+05:30,0.8725,3.4901,513.0,7.02,229.3,49.99,53.5,RUNNING,,true,GOOD
MH-101,2026-05-18T12:15:00+05:30,0.8952,3.5807,518.2,7.13,228.7,50.0,53.7,RUNNING,,true,GOOD
MH-101,2026-05-18T12:30:00+05:30,0.781,3.1241,522.3,6.18,226.6,50.0,53.7,RUNNING,,true,GOOD
MH-101,2026-05-18T12:45:00+05:30,0.9149,3.6595,508.9,7.42,233.0,50.0,53.6,RUNNING,,true,GOOD
MH-101,2026-05-18T13:00:00+05:30,0.8929,3.5714,513.4,7.18,231.3,50.03,53.5,RUNNING,,true,GOOD
MH-101,2026-05-18T13:15:00+05:30,0.9008,3.6032,513.7,7.24,233.8,49.94,52.5,RUNNING,,true,GOOD
MH-101,2026-05-18T13:30:00+05:30,0.8487,3.3948,507.4,6.91,228.8,50.04,54.1,RUNNING,,true,GOOD
MH-101,2026-05-18T13:45:00+05:30,0.8455,3.3819,517.9,6.74,226.4,49.97,54.2,RUNNING,,true,GOOD
MH-101,2026-05-18T14:00:00+05:30,0.8258,3.3031,508.9,6.7,229.5,50.01,53.0,RUNNING,,true,GOOD
MH-101,2026-05-18T14:15:00+05:30,0.8009,3.2036,520.9,6.36,227.9,49.92,51.8,RUNNING,,true,GOOD
MH-101,2026-05-18T14:30:00+05:30,0.7244,2.8976,516.0,5.81,225.0,49.99,50.9,RUNNING,,true,GOOD
MH-101,2026-05-18T14:45:00+05:30,0.7231,2.8925,515.0,5.81,234.7,50.01,50.0,RUNNING,,true,GOOD
MH-101,2026-05-18T15:00:00+05:30,0.6742,2.6968,521.0,5.36,229.8,49.94,49.8,RUNNING,,true,GOOD
MH-101,2026-05-18T15:15:00+05:30,0.6301,2.5204,524.1,4.98,230.6,49.99,47.4,RUNNING,,true,GOOD
MH-101,2026-05-18T15:30:00+05:30,0.5781,2.3125,525.5,4.56,233.3,49.98,47.7,RUNNING,,true,GOOD
MH-101,2026-05-18T15:45:00+05:30,0.5442,2.1766,528.9,4.27,233.9,50.0,45.5,RUNNING,,true,GOOD
MH-101,2026-05-18T16:00:00+05:30,0.5421,2.1685,523.6,4.3,234.1,50.04,44.5,RUNNING,,true,GOOD
MH-101,2026-05-18T16:15:00+05:30,0.4614,1.8456,528.4,3.63,230.6,50.0,42.7,RUNNING,,true,GOOD
MH-101,2026-05-18T16:30:00+05:30,0.4429,1.7718,535.6,3.44,230.3,50.01,42.2,RUNNING,,true,GOOD
MH-101,2026-05-18T16:45:00+05:30,0.3923,1.5691,524.1,3.11,229.6,49.99,39.9,RUNNING,,true,GOOD
MH-101,2026-05-18T17:00:00+05:30,0.3287,1.3148,532.5,2.57,235.5,50.07,40.5,RUNNING,,true,GOOD
MH-101,2026-05-18T17:15:00+05:30,0.2968,1.1871,544.3,2.27,231.2,50.01,39.9,RUNNING,,true,GOOD
MH-101,2026-05-18T17:30:00+05:30,0.238,0.9519,545.7,1.82,231.9,49.95,40.8,RUNNING,,true,GOOD
MH-101,2026-05-18T17:45:00+05:30,0.1594,0.6377,539.9,1.23,233.5,50.0,36.0,RUNNING,,true,GOOD
MH-101,2026-05-18T18:00:00+05:30,0.1598,0.6392,554.4,1.2,233.4,50.04,35.3,RUNNING,,true,GOOD
MH-101,2026-05-18T18:15:00+05:30,0.1213,0.4852,548.8,0.92,231.9,49.94,34.2,RUNNING,,true,GOOD
MH-101,2026-05-18T18:30:00+05:30,0.0705,0.2821,548.8,0.54,225.9,50.03,34.6,RUNNING,,true,GOOD
MH-101,2026-05-18T18:45:00+05:30,0.0062,0.0248,555.9,0.05,235.1,50.02,30.4,RUNNING,,true,GOOD
MH-101,2026-05-18T19:00:00+05:30,0.0,0.0,0.0,0.0,230.5,49.99,32.9,STANDBY,,true,GOOD
MH-101,2026-05-18T19:15:00+05:30,0.0,0.0,0.0,0.0,229.3,50.03,31.2,STANDBY,,true,GOOD
MH-101,2026-05-18T19:30:00+05:30,0.0,0.0,0.0,0.0,232.5,50.04,32.0,STANDBY,,true,GOOD
MH-101,2026-05-18T19:45:00+05:30,0.0,0.0,0.0,0.0,236.1,50.08,31.5,STANDBY,,true,GOOD
MH-101,2026-05-18T20:00:00+05:30,0.0,0.0,0.0,0.0,230.7,49.95,30.1,STANDBY,,true,GOOD
MH-101,2026-05-18T20:15:00+05:30,0.0,0.0,0.0,0.0,229.0,50.0,29.2,STANDBY,,true,GOOD
MH-101,2026-05-18T20:30:00+05:30,0.0,0.0,0.0,0.0,231.5,50.05,29.2,STANDBY,,true,GOOD
MH-101,2026-05-18T20:45:00+05:30,0.0,0.0,0.0,0.0,226.5,50.0,30.1,STANDBY,,true,GOOD
MH-101,2026-05-18T21:00:00+05:30,0.0,0.0,0.0,0.0,231.0,49.93,28.5,STANDBY,,true,GOOD
MH-101,2026-05-18T21:15:00+05:30,0.0,0.0,0.0,0.0,228.0,49.99,27.1,STANDBY,,true,GOOD
MH-101,2026-05-18T21:30:00+05:30,0.0,0.0,0.0,0.0,235.9,50.01,29.9,STANDBY,,true,GOOD
MH-101,2026-05-18T21:45:00+05:30,0.0,0.0,0.0,0.0,228.1,49.99,27.8,STANDBY,,true,GOOD
MH-101,2026-05-18T22:00:00+05:30,0.0,0.0,0.0,0.0,229.0,50.04,27.0,STANDBY,,true,GOOD
MH-101,2026-05-18T22:15:00+05:30,0.0,0.0,0.0,0.0,227.2,50.0,27.8,STANDBY,,true,GOOD
MH-101,2026-05-18T22:30:00+05:30,0.0,0.0,0.0,0.0,227.9,49.98,29.1,STANDBY,,true,GOOD
MH-101,2026-05-18T22:45:00+05:30,0.0,0.0,0.0,0.0,231.4,50.02,30.1,STANDBY,,true,GOOD
MH-101,2026-05-18T23:00:00+05:30,0.0,0.0,0.0,0.0,228.6,49.99,30.3,STANDBY,,true,GOOD
MH-101,2026-05-18T23:15:00+05:30,0.0,0.0,0.0,0.0,232.0,50.02,28.1,STANDBY,,true,GOOD
MH-101,2026-05-18T23:30:00+05:30,0.0,0.0,0.0,0.0,233.1,49.99,28.0,STANDBY,,true,GOOD
MH-101,2026-05-18T23:45:00+05:30,0.0,0.0,0.0,0.0,230.2,49.94,26.2,STANDBY,,true,GOOD
MH-101,2026-05-19T00:00:00+05:30,0.0,0.0,0.0,0.0,229.1,50.07,26.2,STANDBY,,true,GOOD
MH-101,2026-05-19T00:15:00+05:30,0.0,0.0,0.0,0.0,231.9,50.03,27.6,STANDBY,,true,GOOD
MH-101,2026-05-19T00:30:00+05:30,0.0,0.0,0.0,0.0,233.7,49.94,27.4,STANDBY,,true,GOOD
MH-101,2026-05-19T00:45:00+05:30,0.0,0.0,0.0,0.0,225.4,49.96,27.8,STANDBY,,true,GOOD
MH-101,2026-05-19T01:00:00+05:30,0.0,0.0,0.0,0.0,228.8,50.02,28.9,STANDBY,,true,GOOD
MH-101,2026-05-19T01:15:00+05:30,0.0,0.0,0.0,0.0,228.4,50.08,29.8,STANDBY,,true,GOOD
MH-101,2026-05-19T01:30:00+05:30,0.0,0.0,0.0,0.0,230.2,50.04,26.6,STANDBY,,true,GOOD
MH-101,2026-05-19T01:45:00+05:30,0.0,0.0,0.0,0.0,231.8,50.02,27.7,STANDBY,,true,GOOD
MH-101,2026-05-19T02:00:00+05:30,0.0,0.0,0.0,0.0,232.7,50.03,27.9,STANDBY,,true,GOOD
MH-101,2026-05-19T02:15:00+05:30,0.0,0.0,0.0,0.0,226.2,49.99,29.1,STANDBY,,true,GOOD
MH-101,2026-05-19T02:30:00+05:30,0.0,0.0,0.0,0.0,232.6,50.0,27.0,STANDBY,,true,GOOD
MH-101,2026-05-19T02:45:00+05:30,0.0,0.0,0.0,0.0,233.6,50.05,26.2,STANDBY,,true,GOOD
MH-101,2026-05-19T03:00:00+05:30,0.0,0.0,0.0,0.0,227.5,50.03,29.7,STANDBY,,true,GOOD
MH-101,2026-05-19T03:15:00+05:30,0.0,0.0,0.0,0.0,227.6,49.96,27.2,STANDBY,,true,GOOD
MH-101,2026-05-19T03:30:00+05:30,0.0,0.0,0.0,0.0,228.2,50.04,29.1,STANDBY,,true,GOOD
MH-101,2026-05-19T03:45:00+05:30,0.0,0.0,0.0,0.0,230.3,50.01,29.3,STANDBY,,true,GOOD
MH-101,2026-05-19T04:00:00+05:30,0.0,0.0,0.0,0.0,231.1,49.93,28.0,STANDBY,,true,GOOD
MH-101,2026-05-19T04:15:00+05:30,0.0,0.0,0.0,0.0,227.4,50.01,27.4,STANDBY,,true,GOOD
MH-101,2026-05-19T04:30:00+05:30,0.0,0.0,0.0,0.0,233.4,50.04,28.2,STANDBY,,true,GOOD
MH-101,2026-05-19T04:45:00+05:30,0.0,0.0,0.0,0.0,225.9,49.97,27.2,STANDBY,,true,GOOD
MH-101,2026-05-19T05:00:00+05:30,0.0,0.0,0.0,0.0,229.8,50.01,27.7,STANDBY,,true,GOOD
MH-101,2026-05-19T05:15:00+05:30,0.0,0.0,0.0,0.0,226.4,50.02,28.8,STANDBY,,true,GOOD
MH-101,2026-05-19T05:30:00+05:30,0.0,0.0,0.0,0.0,222.9,50.01,30.7,STANDBY,,true,GOOD
MH-101,2026-05-19T05:45:00+05:30,0.0,0.0,0.0,0.0,227.9,50.0,30.0,STANDBY,,true,GOOD
MH-101,2026-05-19T06:00:00+05:30,0.0,0.0,0.0,0.0,226.8,50.0,30.9,STANDBY,,true,GOOD
MH-101,2026-05-19T06:15:00+05:30,0.0411,0.1643,541.9,0.32,230.2,49.97,29.2,RUNNING,,true,GOOD
MH-101,2026-05-19T06:30:00+05:30,0.0241,0.0963,557.4,0.18,231.4,50.02,30.3,RUNNING,,true,GOOD
MH-101,2026-05-19T06:45:00+05:30,0.0641,0.2564,541.6,0.5,227.9,49.96,31.9,RUNNING,,true,GOOD
MH-101,2026-05-19T07:00:00+05:30,0.0867,0.3468,546.4,0.66,231.5,49.97,30.8,RUNNING,,true,GOOD
MH-101,2026-05-19T07:15:00+05:30,0.1195,0.4779,545.7,0.92,228.5,50.06,33.2,RUNNING,,true,GOOD
MH-101,2026-05-19T07:30:00+05:30,0.1447,0.579,545.0,1.11,229.2,49.99,33.6,RUNNING,,true,GOOD
MH-101,2026-05-19T07:45:00+05:30,0.1587,0.6349,549.7,1.21,233.1,50.05,33.8,RUNNING,,true,GOOD
MH-101,2026-05-19T08:00:00+05:30,0.2171,0.8684,548.1,1.65,230.3,49.98,35.9,RUNNING,,true,GOOD
MH-101,2026-05-19T08:15:00+05:30,0.2493,0.9971,538.4,1.93,226.9,50.06,38.3,RUNNING,,true,GOOD
MH-101,2026-05-19T08:30:00+05:30,0.2835,1.1341,540.9,2.18,229.5,50.04,38.0,RUNNING,,true,GOOD
MH-101,2026-05-19T08:45:00+05:30,0.2837,1.1348,541.9,2.18,226.1,49.99,39.2,RUNNING,,true,GOOD
MH-101,2026-05-19T09:00:00+05:30,0.3416,1.3665,536.8,2.65,235.7,49.96,38.8,RUNNING,,true,GOOD
MH-101,2026-05-19T09:15:00+05:30,0.3671,1.4684,536.6,2.85,231.1,49.98,39.1,RUNNING,,true,GOOD
MH-101,2026-05-19T09:30:00+05:30,0.411,1.6439,534.5,3.2,230.3,49.99,42.8,RUNNING,,true,GOOD
MH-101,2026-05-19T09:45:00+05:30,0.4021,1.6083,534.5,3.13,227.9,49.93,40.6,RUNNING,,true,GOOD
MH-101,2026-05-19T10:00:00+05:30,0.3736,1.4945,529.1,2.94,226.5,50.0,41.1,RUNNING,,true,GOOD
MH-101,2026-05-19T10:15:00+05:30,0.4315,1.7261,525.6,3.41,231.7,49.99,43.0,RUNNING,,true,GOOD
